InventoryIndex,DemandIndex,ForecastIndex,ActionIndex,QValue
1,4,6,5,"[  0.           0.           0.           0.           0.
 105.66385037]"
1,4,7,0,[55.58930789  0.          0.          0.          0.          0.        ]
1,4,7,1,[ 0.         56.94621008  0.          0.          0.          0.        ]
1,4,7,2,[ 0.          0.         61.44228676  0.          0.          0.        ]
1,4,7,3,[ 0.          0.          0.         65.22253092  0.          0.        ]
1,4,7,4,[ 0.          0.          0.          0.         90.96867873  0.        ]
1,4,7,5,[  0.          0.          0.          0.          0.        114.8050571]
1,5,0,0,[59.72576397  0.          0.          0.          0.          0.        ]
1,5,0,1,[ 0.         63.31780455  0.          0.          0.          0.        ]
1,5,0,2,[ 0.          0.         66.33646035  0.          0.          0.        ]
1,5,0,3,[ 0.          0.          0.         70.30404169  0.          0.        ]
1,5,0,4,[ 0.         0.         0.         0.        72.2397458  0.       ]
1,5,0,5,[ 0.          0.          0.          0.          0.         95.46772746]
1,5,1,0,[61.81513702  0.          0.          0.          0.          0.        ]
1,5,1,1,[ 0.        62.9797993  0.         0.         0.         0.       ]
1,5,1,2,[ 0.          0.         66.52120072  0.          0.          0.        ]
1,5,1,3,[ 0.         0.         0.        69.8908687  0.         0.       ]
1,5,1,4,[ 0.         0.         0.         0.        71.5516734  0.       ]
1,5,1,5,[ 0.          0.          0.          0.          0.         96.05772625]
1,5,2,0,[59.78517218  0.          0.          0.          0.          0.        ]
1,5,2,1,[ 0.         62.12240885  0.          0.          0.          0.        ]
1,5,2,2,[ 0.          0.         66.24455419  0.          0.          0.        ]
1,5,2,3,[ 0.          0.          0.         69.10282912  0.          0.        ]
1,5,2,4,[ 0.          0.          0.          0.         73.16677929  0.        ]
1,5,2,5,[ 0.          0.          0.          0.          0.         95.67172872]
1,5,3,0,[60.2403081  0.         0.         0.         0.         0.       ]
1,5,3,1,[ 0.         62.26444829  0.          0.          0.          0.        ]
1,5,3,2,[ 0.        0.       66.579362  0.        0.        0.      ]
1,5,3,3,[ 0.          0.          0.         70.77332428  0.          0.        ]
1,5,3,4,[ 0.         0.         0.         0.        74.6490686  0.       ]
1,5,3,5,[ 0.          0.          0.          0.          0.         94.60509847]
1,5,4,0,[59.5501291  0.         0.         0.         0.         0.       ]
1,5,4,1,[ 0.         62.21407925  0.          0.          0.          0.        ]
1,5,4,2,[ 0.          0.         66.20797412  0.          0.          0.        ]
1,5,4,3,[ 0.          0.          0.         70.12976463  0.          0.        ]
1,5,4,4,[ 0.          0.          0.          0.         71.37400615  0.        ]
1,5,4,5,[ 0.          0.          0.          0.          0.         97.38749276]
1,5,5,0,[59.25993564  0.          0.          0.          0.          0.        ]
1,5,5,1,[ 0.         62.42404871  0.          0.          0.          0.        ]
1,5,5,2,[ 0.          0.         66.70061416  0.          0.          0.        ]
1,5,5,3,[ 0.          0.          0.         69.76721961  0.          0.        ]
1,5,5,4,[ 0.          0.          0.          0.         73.74520695  0.        ]
1,5,5,5,[ 0.          0.          0.          0.          0.         92.07532631]
1,5,6,0,[59.59914887  0.          0.          0.          0.          0.        ]
1,5,6,1,[ 0.         62.77524713  0.          0.          0.          0.        ]
1,5,6,2,[ 0.          0.         66.26316577  0.          0.          0.        ]
1,5,6,3,[ 0.          0.          0.         70.03628424  0.          0.        ]
1,5,6,4,[ 0.          0.          0.          0.         74.48913476  0.        ]
1,5,6,5,[ 0.          0.          0.          0.          0.         95.19187637]
1,5,7,0,[64.42649785  0.          0.          0.          0.          0.        ]
1,5,7,1,[ 0.         62.58563058  0.          0.          0.          0.        ]
1,5,7,2,[ 0.          0.         66.72261214  0.          0.          0.        ]
1,5,7,3,[ 0.          0.          0.         70.14902507  0.          0.        ]
1,5,7,4,[ 0.          0.          0.          0.         72.69533929  0.        ]
1,5,7,5,[ 0.         0.         0.         0.         0.        89.9282397]
1,6,0,0,[66.31224176  0.          0.          0.          0.          0.        ]
1,6,0,1,[ 0.         66.77573393  0.          0.          0.          0.        ]
1,6,0,2,[ 0.          0.         70.67352198  0.          0.          0.        ]
1,6,0,3,[ 0.          0.          0.         75.54264789  0.          0.        ]
1,6,0,4,[ 0.          0.          0.          0.         78.25811049  0.        ]
1,6,0,5,[ 0.          0.          0.          0.          0.         77.95958179]
1,6,1,0,[63.37354124  0.          0.          0.          0.          0.        ]
1,6,1,1,[ 0.         68.06080562  0.          0.          0.          0.        ]
1,6,1,2,[ 0.          0.         71.47221603  0.          0.          0.        ]
1,6,1,3,[ 0.          0.          0.         73.90556979  0.          0.        ]
1,6,1,4,[ 0.          0.          0.          0.         77.74893822  0.        ]
1,6,1,5,[ 0.          0.          0.          0.          0.         81.16039935]
1,6,2,0,[65.46486108  0.          0.          0.          0.          0.        ]
1,6,2,1,[ 0.         68.17743534  0.          0.          0.          0.        ]
1,6,2,2,[ 0.          0.         71.41926468  0.          0.          0.        ]
1,6,2,3,[ 0.          0.          0.         74.37793666  0.          0.        ]
1,6,2,4,[ 0.         0.         0.         0.        78.2253758  0.       ]
1,6,2,5,[ 0.          0.          0.          0.          0.         80.78038327]
1,6,3,0,[64.86965925  0.          0.          0.          0.          0.        ]
1,6,3,1,[ 0.         68.26657491  0.          0.          0.          0.        ]
1,6,3,2,[ 0.         0.        71.4861144  0.         0.         0.       ]
1,6,3,3,[ 0.          0.          0.         74.62060399  0.          0.        ]
1,6,3,4,[ 0.          0.          0.          0.         76.77698093  0.        ]
1,6,3,5,[ 0.          0.          0.          0.          0.         79.28852915]
1,6,4,0,[62.99707145  0.          0.          0.          0.          0.        ]
1,6,4,1,[ 0.         67.72188661  0.          0.          0.          0.        ]
1,6,4,2,[ 0.          0.         71.62079001  0.          0.          0.        ]
1,6,4,3,[ 0.          0.          0.         75.38751576  0.          0.        ]
1,6,4,4,[ 0.          0.          0.          0.         76.10130238  0.        ]
1,6,4,5,[ 0.          0.          0.          0.          0.         81.98534988]
1,6,5,0,[63.87312555  0.          0.          0.          0.          0.        ]
1,6,5,1,[ 0.         68.40490268  0.          0.          0.          0.        ]
1,6,5,2,[ 0.         0.        71.8094546  0.         0.         0.       ]
1,6,5,3,[ 0.          0.          0.         75.12606404  0.          0.        ]
1,6,5,4,[ 0.          0.          0.          0.         78.80709425  0.        ]
1,6,5,5,[ 0.          0.          0.          0.          0.         79.15569062]
1,6,6,0,[65.23239552  0.          0.          0.          0.          0.        ]
1,6,6,1,[ 0.         67.79725345  0.          0.          0.          0.        ]
1,6,6,2,[ 0.          0.         71.36754706  0.          0.          0.        ]
1,6,6,3,[ 0.          0.          0.         75.45541342  0.          0.        ]
1,6,6,4,[ 0.          0.          0.          0.         78.39112898  0.        ]
1,6,6,5,[ 0.          0.          0.          0.          0.         82.26753314]
1,6,7,0,[64.08255165  0.          0.          0.          0.          0.        ]
1,6,7,1,[ 0.         67.37390732  0.          0.          0.          0.        ]
1,6,7,2,[ 0.          0.         71.37513848  0.          0.          0.        ]
1,6,7,3,[ 0.          0.          0.         75.40316836  0.          0.        ]
1,6,7,4,[ 0.          0.          0.          0.         78.61862038  0.        ]
1,6,7,5,[ 0.          0.          0.          0.          0.         79.09040129]
1,7,0,0,[71.3145313  0.         0.         0.         0.         0.       ]
1,7,0,1,[ 0.         74.36562214  0.          0.          0.          0.        ]
1,7,0,2,[ 0.         0.        76.7455779  0.         0.         0.       ]
1,7,0,3,[ 0.          0.          0.         80.18827954  0.          0.        ]
1,7,0,4,[ 0.          0.          0.          0.         83.38331494  0.        ]
1,7,0,5,[ 0.         0.         0.         0.         0.        82.6881606]
1,7,1,0,[71.84405916  0.          0.          0.          0.          0.        ]
1,7,1,1,[ 0.         72.67516814  0.          0.          0.          0.        ]
1,7,1,2,[ 0.          0.         76.13856602  0.          0.          0.        ]
1,7,1,3,[ 0.          0.          0.         80.62429479  0.          0.        ]
1,7,1,4,[ 0.         0.         0.         0.        79.0586807  0.       ]
1,7,1,5,[ 0.          0.          0.          0.          0.         86.46058712]
1,7,2,0,[70.05033298  0.          0.          0.          0.          0.        ]
1,7,2,1,[ 0.         72.83636415  0.          0.          0.          0.        ]
1,7,2,2,[ 0.         0.        76.4086292  0.         0.         0.       ]
1,7,2,3,[ 0.         0.         0.        80.5091143  0.         0.       ]
1,7,2,4,[ 0.          0.          0.          0.         84.23886713  0.        ]
1,7,2,5,[ 0.          0.          0.          0.          0.         86.74641297]
1,7,3,0,[71.3095484  0.         0.         0.         0.         0.       ]
1,7,3,1,[ 0.         73.48047409  0.          0.          0.          0.        ]
1,7,3,2,[ 0.          0.         76.30878817  0.          0.          0.        ]
1,7,3,3,[ 0.          0.          0.         79.45862241  0.          0.        ]
1,7,3,4,[ 0.          0.          0.          0.         83.52708203  0.        ]
1,7,3,5,[ 0.          0.          0.          0.          0.         85.13823016]
1,7,4,0,[70.35214345  0.          0.          0.          0.          0.        ]
1,7,4,1,[ 0.         72.72601552  0.          0.          0.          0.        ]
1,7,4,2,[ 0.          0.         76.59502593  0.          0.          0.        ]
1,7,4,3,[ 0.          0.          0.         79.87913972  0.          0.        ]
1,7,4,4,[ 0.          0.          0.          0.         84.21703941  0.        ]
1,7,4,5,[ 0.          0.          0.          0.          0.         82.93724139]
1,7,5,0,[71.59062887  0.          0.          0.          0.          0.        ]
1,7,5,1,[ 0.         71.98252893  0.          0.          0.          0.        ]
1,7,5,2,[ 0.          0.         75.99621356  0.          0.          0.        ]
1,7,5,3,[ 0.          0.          0.         80.44246758  0.          0.        ]
1,7,5,4,[ 0.          0.          0.          0.         82.80154677  0.        ]
1,7,5,5,[ 0.         0.         0.         0.         0.        85.6221585]
1,7,6,0,[68.96067203  0.          0.          0.          0.          0.        ]
1,7,6,1,[ 0.         72.02243842  0.          0.          0.          0.        ]
1,7,6,2,[ 0.          0.         76.90945111  0.          0.          0.        ]
1,7,6,3,[ 0.          0.          0.         79.46722816  0.          0.        ]
1,7,6,4,[ 0.          0.          0.          0.         84.06705543  0.        ]
1,7,6,5,[ 0.          0.          0.          0.          0.         86.11793024]
1,7,7,0,[69.24595509  0.          0.          0.          0.          0.        ]
1,7,7,1,[ 0.         72.82767127  0.          0.          0.          0.        ]
1,7,7,2,[ 0.          0.         76.33327717  0.          0.          0.        ]
1,7,7,3,[ 0.          0.          0.         79.61077044  0.          0.        ]
1,7,7,4,[ 0.          0.          0.          0.         83.86819015  0.        ]
1,7,7,5,[ 0.          0.          0.          0.          0.         86.23967185]
2,0,0,0,[86.88490868  0.          0.          0.          0.          0.        ]
2,0,0,1,"[  0.         103.52103522   0.           0.           0.
   0.        ]"
2,0,0,2,"[  0.           0.         106.40274099   0.           0.
   0.        ]"
2,0,0,3,[  0.          0.          0.        114.4321437   0.          0.       ]
2,0,0,4,"[  0.           0.           0.           0.         133.43699784
   0.        ]"
2,0,0,5,"[  0.           0.           0.           0.           0.
 151.94443462]"
2,0,1,0,[98.96260084  0.          0.          0.          0.          0.        ]
2,0,1,1,"[  0.         101.08905053   0.           0.           0.
   0.        ]"
2,0,1,2,[  0.          0.        106.4824811   0.          0.          0.       ]
2,0,1,3,"[  0.           0.           0.         119.13470666   0.
   0.        ]"
2,0,1,4,"[  0.           0.           0.           0.         133.83347969
   0.        ]"
2,0,1,5,"[  0.           0.           0.           0.           0.
 157.15965266]"
2,0,2,0,[98.8682039  0.         0.         0.         0.         0.       ]
2,0,2,1,"[  0.         102.00415439   0.           0.           0.
   0.        ]"
2,0,2,2,"[  0.           0.         106.84333409   0.           0.
   0.        ]"
2,0,2,3,"[  0.           0.           0.         116.91050791   0.
   0.        ]"
2,0,2,4,"[  0.           0.           0.           0.         133.00769803
   0.        ]"
2,0,2,5,"[  0.           0.           0.           0.           0.
 158.52613443]"
2,0,3,0,[96.4187124  0.         0.         0.         0.         0.       ]
2,0,3,1,[ 0.         98.02885113  0.          0.          0.          0.        ]
2,0,3,2,[  0.          0.        107.0440985   0.          0.          0.       ]
2,0,3,3,"[  0.           0.           0.         115.36021583   0.
   0.        ]"
2,0,3,4,"[  0.           0.           0.           0.         135.57448982
   0.        ]"
2,0,3,5,"[  0.           0.           0.           0.           0.
 152.55529309]"
2,0,4,0,[98.02461569  0.          0.          0.          0.          0.        ]
2,0,4,1,[ 0.         99.58311497  0.          0.          0.          0.        ]
2,0,4,2,"[  0.           0.         109.94635915   0.           0.
   0.        ]"
2,0,4,3,"[  0.           0.           0.         116.46874164   0.
   0.        ]"
2,0,4,4,"[  0.           0.           0.           0.         130.83553531
   0.        ]"
2,0,4,5,"[  0.           0.           0.           0.           0.
 145.83027924]"
2,0,5,0,[93.93179338  0.          0.          0.          0.          0.        ]
2,0,5,1,"[  0.         102.35206523   0.           0.           0.
   0.        ]"
2,0,5,2,"[  0.           0.         107.17016696   0.           0.
   0.        ]"
2,0,5,3,"[  0.           0.           0.         116.60075232   0.
   0.        ]"
2,0,5,4,[  0.          0.          0.          0.        134.3740926   0.       ]
2,0,5,5,"[  0.           0.           0.           0.           0.
 157.22941006]"
2,0,6,0,[92.06012212  0.          0.          0.          0.          0.        ]
2,0,6,1,[ 0.         98.24475361  0.          0.          0.          0.        ]
2,0,6,2,[  0.          0.        106.1546699   0.          0.          0.       ]
2,0,6,3,"[  0.           0.           0.         119.81140961   0.
   0.        ]"
2,0,6,4,"[  0.           0.           0.           0.         163.67602437
   0.        ]"
2,0,6,5,"[  0.           0.           0.           0.           0.
 200.42216067]"
2,0,7,0,[90.04834356  0.          0.          0.          0.          0.        ]
2,0,7,1,[ 0.        97.5382454  0.         0.         0.         0.       ]
2,0,7,2,"[  0.           0.         107.16554134   0.           0.
   0.        ]"
2,0,7,3,[  0.         0.         0.       115.422066   0.         0.      ]
2,0,7,4,"[  0.           0.           0.           0.         136.52759568
   0.        ]"
2,0,7,5,[  0.          0.          0.          0.          0.        170.3414735]
2,1,0,0,[91.44118821  0.          0.          0.          0.          0.        ]
2,1,0,1,[ 0.        95.1829972  0.         0.         0.         0.       ]
2,1,0,2,"[  0.           0.         105.61105205   0.           0.
   0.        ]"
2,1,0,3,"[  0.           0.           0.         111.54580099   0.
   0.        ]"
2,1,0,4,"[  0.           0.           0.           0.         124.73029575
   0.        ]"
2,1,0,5,"[  0.           0.           0.           0.           0.
 138.81111965]"
2,1,1,0,[90.44263291  0.          0.          0.          0.          0.        ]
2,1,1,1,[ 0.         93.40382967  0.          0.          0.          0.        ]
2,1,1,2,"[  0.           0.         109.56552393   0.           0.
   0.        ]"
2,1,1,3,"[  0.           0.           0.         115.04104366   0.
   0.        ]"
2,1,1,4,"[  0.           0.           0.           0.         124.43595095
   0.        ]"
2,1,1,5,"[  0.           0.           0.           0.           0.
 137.46124057]"
2,1,2,0,[72.30373521  0.          0.          0.          0.          0.        ]
2,1,2,1,[ 0.        91.9578184  0.         0.         0.         0.       ]
2,1,2,2,"[  0.           0.         107.35336655   0.           0.
   0.        ]"
2,1,2,3,"[  0.           0.           0.         115.17351247   0.
   0.        ]"
2,1,2,4,"[  0.           0.           0.           0.         124.91878929
   0.        ]"
2,1,2,5,"[  0.           0.           0.           0.           0.
 140.51645648]"
2,1,3,0,[75.29400061  0.          0.          0.          0.          0.        ]
2,1,3,1,[ 0.         94.97532887  0.          0.          0.          0.        ]
2,1,3,2,[  0.          0.        106.9494205   0.          0.          0.       ]
2,1,3,3,"[  0.           0.           0.         115.20043083   0.
   0.        ]"
2,1,3,4,"[  0.           0.           0.           0.         124.06086991
   0.        ]"
2,1,3,5,"[  0.           0.           0.           0.           0.
 139.97716324]"
2,1,4,0,[86.33794283  0.          0.          0.          0.          0.        ]
2,1,4,1,[ 0.         98.90438691  0.          0.          0.          0.        ]
2,1,4,2,"[  0.           0.         106.77155132   0.           0.
   0.        ]"
2,1,4,3,[  0.          0.          0.        115.1875763   0.          0.       ]
2,1,4,4,"[  0.           0.           0.           0.         124.89917125
   0.        ]"
2,1,4,5,"[  0.           0.           0.           0.           0.
 138.49775034]"
2,1,5,0,[82.76381213  0.          0.          0.          0.          0.        ]
2,1,5,1,[ 0.         98.54120807  0.          0.          0.          0.        ]
2,1,5,2,"[  0.           0.         106.68409905   0.           0.
   0.        ]"
2,1,5,3,"[  0.           0.           0.         114.70395966   0.
   0.        ]"
2,1,5,4,"[  0.           0.           0.           0.         122.50520639
   0.        ]"
2,1,5,5,"[  0.           0.           0.           0.           0.
 131.96529514]"
2,1,6,0,[81.00753213  0.          0.          0.          0.          0.        ]
2,1,6,1,[ 0.         94.23774864  0.          0.          0.          0.        ]
2,1,6,2,"[  0.           0.         107.53450609   0.           0.
   0.        ]"
2,1,6,3,"[  0.           0.           0.         116.95673161   0.
   0.        ]"
2,1,6,4,"[  0.           0.           0.           0.         127.35938031
   0.        ]"
2,1,6,5,"[  0.           0.           0.           0.           0.
 169.75909148]"
2,1,7,0,[84.85711255  0.          0.          0.          0.          0.        ]
2,1,7,1,[ 0.         95.54684176  0.          0.          0.          0.        ]
2,1,7,2,"[  0.           0.         105.76621338   0.           0.
   0.        ]"
2,1,7,3,"[  0.           0.           0.         115.39611495   0.
   0.        ]"
2,1,7,4,"[  0.           0.           0.           0.         124.70702428
   0.        ]"
2,1,7,5,"[  0.           0.           0.           0.           0.
 139.30542124]"
2,2,0,0,[58.13350955  0.          0.          0.          0.          0.        ]
2,2,0,1,[ 0.         77.72194788  0.          0.          0.          0.        ]
2,2,0,2,[  0.          0.        103.5910288   0.          0.          0.       ]
2,2,0,3,"[  0.           0.           0.         113.95851926   0.
   0.        ]"
2,2,0,4,"[  0.           0.           0.           0.         122.27794036
   0.        ]"
2,2,0,5,"[  0.           0.           0.           0.           0.
 133.25779173]"
2,2,1,0,[58.5919189  0.         0.         0.         0.         0.       ]
2,2,1,1,[ 0.         87.22508396  0.          0.          0.          0.        ]
2,2,1,2,"[  0.           0.         101.09668606   0.           0.
   0.        ]"
2,2,1,3,[  0.          0.          0.        116.2053225   0.          0.       ]
2,2,1,4,[  0.         0.         0.         0.       123.507948   0.      ]
2,2,1,5,"[  0.           0.           0.           0.           0.
 126.22976704]"
2,2,2,0,[56.46328699  0.          0.          0.          0.          0.        ]
2,2,2,1,[ 0.         86.09212051  0.          0.          0.          0.        ]
2,2,2,2,"[  0.           0.         101.22060502   0.           0.
   0.        ]"
2,2,2,3,"[  0.           0.           0.         115.89449418   0.
   0.        ]"
2,2,2,4,"[  0.           0.           0.           0.         122.75603469
   0.        ]"
2,2,2,5,"[  0.           0.           0.           0.           0.
 131.68511037]"
2,2,3,0,[62.6039293  0.         0.         0.         0.         0.       ]
2,2,3,1,[ 0.         79.78455376  0.          0.          0.          0.        ]
2,2,3,2,"[  0.           0.         106.02901821   0.           0.
   0.        ]"
2,2,3,3,"[  0.           0.           0.         116.75707098   0.
   0.        ]"
2,2,3,4,"[  0.           0.           0.           0.         123.12062885
   0.        ]"
2,2,3,5,[  0.          0.          0.          0.          0.        124.5986957]
2,2,4,0,[68.28751587  0.          0.          0.          0.          0.        ]
2,2,4,1,[ 0.         76.45211684  0.          0.          0.          0.        ]
2,2,4,2,[  0.          0.        100.9419235   0.          0.          0.       ]
2,2,4,3,[  0.          0.          0.        115.6893981   0.          0.       ]
2,2,4,4,"[  0.           0.           0.           0.         122.98504922
   0.        ]"
2,2,4,5,"[  0.           0.           0.           0.           0.
 131.73331428]"
2,2,5,0,[57.86122129  0.          0.          0.          0.          0.        ]
2,2,5,1,[ 0.         78.20421795  0.          0.          0.          0.        ]
2,2,5,2,"[  0.           0.         101.71566727   0.           0.
   0.        ]"
2,2,5,3,"[  0.           0.           0.         115.80257655   0.
   0.        ]"
2,2,5,4,"[  0.           0.           0.           0.         123.71086295
   0.        ]"
2,2,5,5,"[  0.           0.           0.           0.           0.
 131.00081685]"
2,2,6,0,[68.53044594  0.          0.          0.          0.          0.        ]
2,2,6,1,[ 0.         81.37288329  0.          0.          0.          0.        ]
2,2,6,2,[  0.          0.        102.8505897   0.          0.          0.       ]
2,2,6,3,"[  0.           0.           0.         115.66394162   0.
   0.        ]"
2,2,6,4,"[  0.           0.           0.           0.         123.84860236
   0.        ]"
2,2,6,5,"[  0.           0.           0.           0.           0.
 128.00276897]"
2,2,7,0,[83.15423889  0.          0.          0.          0.          0.        ]
2,2,7,1,[ 0.        84.9518196  0.         0.         0.         0.       ]
2,2,7,2,"[  0.           0.         101.85440414   0.           0.
   0.        ]"
2,2,7,3,"[  0.           0.           0.         116.02272905   0.
   0.        ]"
2,2,7,4,"[  0.           0.           0.           0.         124.17513922
   0.        ]"
2,2,7,5,"[  0.           0.           0.           0.           0.
 134.16543549]"
2,3,0,0,[60.1336429  0.         0.         0.         0.         0.       ]
2,3,0,1,[ 0.         70.36127783  0.          0.          0.          0.        ]
2,3,0,2,[ 0.          0.         86.56531101  0.          0.          0.        ]
2,3,0,3,"[  0.           0.           0.         110.56093068   0.
   0.        ]"
2,3,0,4,"[  0.           0.           0.           0.         122.95587411
   0.        ]"
2,3,0,5,"[  0.           0.           0.           0.           0.
 129.41375775]"
2,3,1,0,[84.09363278  0.          0.          0.          0.          0.        ]
2,3,1,1,[ 0.         60.34984068  0.          0.          0.          0.        ]
2,3,1,2,[ 0.          0.         86.96481051  0.          0.          0.        ]
2,3,1,3,"[  0.           0.           0.         110.69458555   0.
   0.        ]"
2,3,1,4,"[  0.           0.           0.           0.         123.54694008
   0.        ]"
2,3,1,5,"[  0.           0.           0.           0.           0.
 126.21533893]"
2,3,2,0,[77.24058484  0.          0.          0.          0.          0.        ]
2,3,2,1,[ 0.         65.91327197  0.          0.          0.          0.        ]
2,3,2,2,[ 0.          0.         86.70884287  0.          0.          0.        ]
2,3,2,3,"[  0.           0.           0.         111.80182165   0.
   0.        ]"
2,3,2,4,"[  0.           0.           0.           0.         124.08202732
   0.        ]"
2,3,2,5,"[  0.           0.           0.           0.           0.
 128.15759904]"
2,3,3,0,[58.48605218  0.          0.          0.          0.          0.        ]
2,3,3,1,[ 0.         58.17238436  0.          0.          0.          0.        ]
2,3,3,2,[ 0.          0.         86.65163013  0.          0.          0.        ]
2,3,3,3,"[  0.           0.           0.         109.68815945   0.
   0.        ]"
2,3,3,4,"[  0.           0.           0.           0.         121.94271256
   0.        ]"
2,3,3,5,"[  0.           0.           0.           0.           0.
 127.15078221]"
2,3,4,0,[70.88784819  0.          0.          0.          0.          0.        ]
2,3,4,1,[ 0.         66.85672046  0.          0.          0.          0.        ]
2,3,4,2,[ 0.          0.         88.62896135  0.          0.          0.        ]
2,3,4,3,[  0.          0.          0.        110.5646951   0.          0.       ]
2,3,4,4,"[  0.           0.           0.           0.         120.00411807
   0.        ]"
2,3,4,5,[  0.          0.          0.          0.          0.        125.3510287]
2,3,5,0,[69.69748639  0.          0.          0.          0.          0.        ]
2,3,5,1,[ 0.         62.65541577  0.          0.          0.          0.        ]
2,3,5,2,[ 0.          0.         91.36693015  0.          0.          0.        ]
2,3,5,3,"[  0.           0.           0.         109.29740228   0.
   0.        ]"
2,3,5,4,"[  0.           0.           0.           0.         117.89082681
   0.        ]"
2,3,5,5,"[  0.           0.           0.           0.           0.
 125.73209883]"
2,3,6,0,[79.50378823  0.          0.          0.          0.          0.        ]
2,3,6,1,[ 0.         62.74529484  0.          0.          0.          0.        ]
2,3,6,2,[ 0.          0.         87.51664151  0.          0.          0.        ]
2,3,6,3,"[  0.           0.           0.         104.62314503   0.
   0.        ]"
2,3,6,4,"[  0.           0.           0.           0.         122.75258931
   0.        ]"
2,3,6,5,"[  0.           0.           0.           0.           0.
 129.75627421]"
2,3,7,0,[64.68731569  0.          0.          0.          0.          0.        ]
2,3,7,1,[ 0.        68.0386998  0.         0.         0.         0.       ]
2,3,7,2,[ 0.          0.         87.49039578  0.          0.          0.        ]
2,3,7,3,"[  0.           0.           0.         106.63640041   0.
   0.        ]"
2,3,7,4,"[  0.           0.           0.           0.         121.17356774
   0.        ]"
2,3,7,5,"[  0.           0.           0.           0.           0.
 130.72404441]"
2,4,0,0,[64.73043395  0.          0.          0.          0.          0.        ]
2,4,0,1,[ 0.         64.43909891  0.          0.          0.          0.        ]
2,4,0,2,[ 0.          0.         66.52792364  0.          0.          0.        ]
2,4,0,3,[ 0.         0.         0.        94.8217802  0.         0.       ]
2,4,0,4,"[  0.           0.           0.           0.         116.08452609
   0.        ]"
2,4,0,5,"[  0.           0.           0.           0.           0.
 117.39661941]"
2,4,1,0,[60.39031394  0.          0.          0.          0.          0.        ]
2,4,1,1,[ 0.         73.51935892  0.          0.          0.          0.        ]
2,4,1,2,[ 0.          0.         69.38753063  0.          0.          0.        ]
2,4,1,3,[ 0.         0.         0.        97.3872691  0.         0.       ]
2,4,1,4,[  0.          0.          0.          0.        119.5591624   0.       ]
2,4,1,5,[  0.          0.          0.          0.          0.        119.6161321]
2,4,2,0,[66.71885469  0.          0.          0.          0.          0.        ]
2,4,2,1,[ 0.         65.65916115  0.          0.          0.          0.        ]
2,4,2,2,[ 0.          0.         71.34705679  0.          0.          0.        ]
2,4,2,3,[ 0.          0.          0.         92.09958585  0.          0.        ]
2,4,2,4,"[  0.           0.           0.           0.         114.42031957
   0.        ]"
2,4,2,5,"[  0.           0.           0.           0.           0.
 132.55029799]"
2,4,3,0,[60.03677327  0.          0.          0.          0.          0.        ]
2,4,3,1,[ 0.         67.24704999  0.          0.          0.          0.        ]
2,4,3,2,[ 0.          0.         66.47459007  0.          0.          0.        ]
2,4,3,3,[ 0.          0.          0.         96.09758457  0.          0.        ]
2,4,3,4,"[  0.           0.           0.           0.         119.98099549
   0.        ]"
2,4,3,5,[  0.          0.          0.          0.          0.        118.0342399]
2,4,4,0,[60.2317875  0.         0.         0.         0.         0.       ]
2,4,4,1,[ 0.         64.32151839  0.          0.          0.          0.        ]
2,4,4,2,[ 0.         0.        66.2004697  0.         0.         0.       ]
2,4,4,3,[ 0.          0.          0.         94.15873871  0.          0.        ]
2,4,4,4,"[  0.           0.           0.           0.         113.81846655
   0.        ]"
2,4,4,5,"[  0.           0.           0.           0.           0.
 128.09282668]"
2,4,5,0,[72.90065977  0.          0.          0.          0.          0.        ]
2,4,5,1,[ 0.         80.24106816  0.          0.          0.          0.        ]
2,4,5,2,[ 0.          0.         67.01682087  0.          0.          0.        ]
2,4,5,3,[ 0.         0.         0.        95.5888438  0.         0.       ]
2,4,5,4,"[  0.           0.           0.           0.         117.28793958
   0.        ]"
2,4,5,5,"[  0.           0.           0.           0.           0.
 118.22540748]"
2,4,6,0,[66.64564614  0.          0.          0.          0.          0.        ]
2,4,6,1,[ 0.         75.45013601  0.          0.          0.          0.        ]
2,4,6,2,[ 0.          0.         65.96196874  0.          0.          0.        ]
2,4,6,3,[ 0.          0.          0.         95.55067069  0.          0.        ]
2,4,6,4,"[  0.           0.           0.           0.         112.56151879
   0.        ]"
2,4,6,5,"[  0.           0.           0.           0.           0.
 127.13344754]"
2,4,7,0,[64.2350466  0.         0.         0.         0.         0.       ]
2,4,7,1,[ 0.         71.19861775  0.          0.          0.          0.        ]
2,4,7,2,[ 0.          0.         65.75230797  0.          0.          0.        ]
2,4,7,3,[ 0.          0.          0.         95.78665787  0.          0.        ]
2,4,7,4,"[  0.           0.           0.           0.         114.87068413
   0.        ]"
2,4,7,5,[  0.          0.          0.          0.          0.        127.1302995]
2,5,0,0,[64.76884629  0.          0.          0.          0.          0.        ]
2,5,0,1,[ 0.         74.63427835  0.          0.          0.          0.        ]
2,5,0,2,[ 0.          0.         71.10665697  0.          0.          0.        ]
2,5,0,3,[ 0.          0.          0.         75.89234219  0.          0.        ]
2,5,0,4,"[  0.           0.           0.           0.         101.28659772
   0.        ]"
2,5,0,5,"[  0.           0.           0.           0.           0.
 119.25173191]"
2,5,1,0,[66.70115712  0.          0.          0.          0.          0.        ]
2,5,1,1,[ 0.        73.9748316  0.         0.         0.         0.       ]
2,5,1,2,[ 0.          0.         73.51643921  0.          0.          0.        ]
