InventoryIndex,DemandIndex,ForecastIndex,ActionIndex,QValue
2,2,0,2,115.49999999999956
2,2,0,3,126.99999999999956
2,2,0,4,138.4999999999995
2,2,0,5,149.9999999999995
2,2,1,0,92.49999999999956
2,2,1,1,103.99999999999956
2,2,1,2,115.49999999999956
2,2,1,3,126.99999999999956
2,2,1,4,138.4999999999995
2,2,1,5,149.9999999999995
2,2,2,0,92.49999999999956
2,2,2,1,103.99999999999956
2,2,2,2,115.49999999999956
2,2,2,3,126.99999999999956
2,2,2,4,138.4999999999995
2,2,2,5,149.9999999999995
2,2,3,0,92.49999999999956
2,2,3,1,103.99999999999956
2,2,3,2,115.49999999999956
2,2,3,3,126.99999999999956
2,2,3,4,138.4999999999995
2,2,3,5,149.9999999999995
2,2,4,0,92.49999999999956
2,2,4,1,103.99999999999956
2,2,4,2,115.49999999999956
2,2,4,3,126.99999999999956
2,2,4,4,138.4999999999995
2,2,4,5,149.9999999999995
2,2,5,0,92.49999999999956
2,2,5,1,103.99999999999956
2,2,5,2,115.49999999999956
2,2,5,3,126.99999999999956
2,2,5,4,138.4999999999995
2,2,5,5,149.9999999999995
2,2,6,0,92.49999999999956
2,2,6,1,103.99999999999956
2,2,6,2,115.49999999999956
2,2,6,3,126.99999999999956
2,2,6,4,138.4999999999995
2,2,6,5,149.9999999999995
2,2,7,0,92.49999999999956
2,2,7,1,103.99999999999956
2,2,7,2,115.49999999999956
2,2,7,3,126.99999999999956
2,2,7,4,138.4999999999995
2,2,7,5,149.9999999999995
2,3,0,0,97.49999999999956
2,3,0,1,101.49999999999956
2,3,0,2,112.99999999999956
2,3,0,3,124.49999999999956
2,3,0,4,135.9999999999995
2,3,0,5,147.4999999999995
2,3,1,0,97.49999999999956
2,3,1,1,101.49999999999956
2,3,1,2,112.99999999999956
2,3,1,3,124.49999999999956
2,3,1,4,135.9999999999995
2,3,1,5,147.4999999999995
2,3,2,0,97.49999999999956
2,3,2,1,101.49999999999956
2,3,2,2,112.99999999999956
2,3,2,3,124.49999999999956
2,3,2,4,135.9999999999995
2,3,2,5,147.4999999999995
2,3,3,0,97.49999999999956
2,3,3,1,101.49999999999956
2,3,3,2,112.99999999999956
2,3,3,3,124.49999999999956
2,3,3,4,135.9999999999995
2,3,3,5,147.4999999999995
2,3,4,0,97.49999999999956
2,3,4,1,101.49999999999956
2,3,4,2,112.99999999999956
2,3,4,3,124.49999999999956
2,3,4,4,135.9999999999995
2,3,4,5,147.4999999999995
2,3,5,0,97.49999999999956
2,3,5,1,101.49999999999956
2,3,5,2,112.99999999999956
2,3,5,3,124.49999999999956
2,3,5,4,135.9999999999995
2,3,5,5,147.4999999999995
2,3,6,0,97.49999999999956
2,3,6,1,101.49999999999956
2,3,6,2,112.99999999999956
2,3,6,3,124.49999999999956
2,3,6,4,135.9999999999995
2,3,6,5,147.4999999999995
2,3,7,0,97.49999999999956
2,3,7,1,101.49999999999956
2,3,7,2,112.99999999999956
2,3,7,3,124.49999999999956
2,3,7,4,135.9999999999995
2,3,7,5,147.4999999999995
2,4,0,0,102.49999999999956
2,4,0,1,106.49999999999956
2,4,0,2,110.49999999999956
2,4,0,3,121.99999999999956
2,4,0,4,133.4999999999995
2,4,0,5,144.9999999999995
2,4,1,0,102.49999999999956
2,4,1,1,106.49999999999956
2,4,1,2,110.49999999999956
2,4,1,3,121.99999999999956
2,4,1,4,133.4999999999995
2,4,1,5,144.9999999999995
2,4,2,0,102.49999999999956
2,4,2,1,106.49999999999956
2,4,2,2,110.49999999999956
2,4,2,3,121.99999999999956
2,4,2,4,133.4999999999995
2,4,2,5,144.9999999999995
2,4,3,0,102.49999999999956
2,4,3,1,106.49999999999956
2,4,3,2,110.49999999999956
2,4,3,3,121.99999999999956
2,4,3,4,133.4999999999995
2,4,3,5,144.9999999999995
2,4,4,0,102.49999999999956
2,4,4,1,106.49999999999956
2,4,4,2,110.49999999999956
2,4,4,3,121.99999999999956
2,4,4,4,133.4999999999995
2,4,4,5,144.9999999999995
2,4,5,0,102.49999999999956
2,4,5,1,106.49999999999956
2,4,5,2,110.49999999999956
2,4,5,3,121.99999999999956
2,4,5,4,133.4999999999995
2,4,5,5,144.9999999999995
2,4,6,0,102.49999999999956
2,4,6,1,106.49999999999956
2,4,6,2,110.49999999999956
2,4,6,3,121.99999999999956
2,4,6,4,133.4999999999995
2,4,6,5,144.9999999999995
2,4,7,0,102.49999999999956
2,4,7,1,106.49999999999956
2,4,7,2,110.49999999999956
2,4,7,3,121.99999999999956
2,4,7,4,133.4999999999995
2,4,7,5,144.9999999999995
2,5,0,0,107.49999999999956
2,5,0,1,111.49999999999956
2,5,0,2,115.49999999999956
2,5,0,3,119.49999999999956
2,5,0,4,130.9999999999995
2,5,0,5,142.4999999999995
2,5,1,0,107.49999999999956
2,5,1,1,111.49999999999956
2,5,1,2,115.49999999999956
2,5,1,3,119.49999999999956
2,5,1,4,130.9999999999995
2,5,1,5,142.4999999999995
2,5,2,0,107.49999999999956
2,5,2,1,111.49999999999956
2,5,2,2,115.49999999999956
2,5,2,3,119.49999999999956
2,5,2,4,130.9999999999995
2,5,2,5,142.4999999999995
2,5,3,0,107.49999999999956
2,5,3,1,111.49999999999956
2,5,3,2,115.49999999999956
2,5,3,3,119.49999999999956
2,5,3,4,130.9999999999995
2,5,3,5,142.4999999999995
2,5,4,0,107.49999999999956
2,5,4,1,111.49999999999956
2,5,4,2,115.49999999999956
2,5,4,3,119.49999999999956
2,5,4,4,130.9999999999995
2,5,4,5,142.4999999999995
2,5,5,0,107.49999999999956
2,5,5,1,111.49999999999956
2,5,5,2,115.49999999999956
2,5,5,3,119.49999999999956
2,5,5,4,130.9999999999995
2,5,5,5,142.4999999999995
2,5,6,0,107.49999999999956
2,5,6,1,111.49999999999956
2,5,6,2,115.49999999999956
2,5,6,3,119.49999999999956
2,5,6,4,130.9999999999995
2,5,6,5,142.4999999999995
2,5,7,0,107.49999999999956
2,5,7,1,111.49999999999956
2,5,7,2,115.49999999999956
2,5,7,3,119.49999999999956
2,5,7,4,130.9999999999995
2,5,7,5,142.4999999999995
2,6,0,0,112.49999999999956
2,6,0,1,116.49999999999956
2,6,0,2,120.49999999999956
2,6,0,3,124.49999999999956
2,6,0,4,128.4999999999995
2,6,0,5,139.9999999999995
2,6,1,0,112.49999999999956
2,6,1,1,116.49999999999956
2,6,1,2,120.49999999999956
2,6,1,3,124.49999999999956
2,6,1,4,128.4999999999995
2,6,1,5,139.9999999999995
2,6,2,0,112.49999999999956
2,6,2,1,116.49999999999956
2,6,2,2,120.49999999999956
2,6,2,3,124.49999999999956
2,6,2,4,128.4999999999995
2,6,2,5,139.9999999999995
2,6,3,0,112.49999999999956
2,6,3,1,116.49999999999956
2,6,3,2,120.49999999999956
2,6,3,3,124.49999999999956
2,6,3,4,128.4999999999995
2,6,3,5,139.9999999999995
2,6,4,0,112.49999999999956
2,6,4,1,116.49999999999956
2,6,4,2,120.49999999999956
2,6,4,3,124.49999999999956
2,6,4,4,128.4999999999995
2,6,4,5,139.9999999999995
2,6,5,0,112.49999999999956
2,6,5,1,116.49999999999956
2,6,5,2,120.49999999999956
2,6,5,3,124.49999999999956
2,6,5,4,128.4999999999995
2,6,5,5,139.9999999999995
2,6,6,0,112.49999999999956
2,6,6,1,116.49999999999956
2,6,6,2,120.49999999999956
2,6,6,3,124.49999999999956
2,6,6,4,128.4999999999995
2,6,6,5,139.9999999999995
2,6,7,0,112.49999999999956
2,6,7,1,116.49999999999956
2,6,7,2,120.49999999999956
2,6,7,3,124.49999999999956
2,6,7,4,128.4999999999995
2,6,7,5,139.9999999999995
2,7,0,0,117.49999999999956
2,7,0,1,121.49999999999956
2,7,0,2,125.49999999999956
2,7,0,3,129.4999999999995
2,7,0,4,133.4999999999995
2,7,0,5,137.4999999999995
2,7,1,0,117.49999999999956
2,7,1,1,121.49999999999956
2,7,1,2,125.49999999999956
2,7,1,3,129.4999999999995
2,7,1,4,133.4999999999995
2,7,1,5,137.4999999999995
2,7,2,0,117.49999999999956
2,7,2,1,121.49999999999956
2,7,2,2,125.49999999999956
2,7,2,3,129.4999999999995
2,7,2,4,133.4999999999995
2,7,2,5,137.4999999999995
2,7,3,0,117.49999999999956
2,7,3,1,121.49999999999956
2,7,3,2,125.49999999999956
2,7,3,3,129.4999999999995
2,7,3,4,133.4999999999995
2,7,3,5,137.4999999999995
2,7,4,0,117.49999999999956
2,7,4,1,121.49999999999956
2,7,4,2,125.49999999999956
2,7,4,3,129.4999999999995
2,7,4,4,133.4999999999995
2,7,4,5,137.4999999999995
2,7,5,0,117.49999999999956
2,7,5,1,121.49999999999956
2,7,5,2,125.49999999999956
2,7,5,3,129.4999999999995
2,7,5,4,133.4999999999995
2,7,5,5,137.4999999999995
2,7,6,0,117.49999999999956
2,7,6,1,121.49999999999956
2,7,6,2,125.49999999999956
2,7,6,3,129.4999999999995
2,7,6,4,133.4999999999995
2,7,6,5,137.4999999999995
2,7,7,0,117.49999999999956
2,7,7,1,121.49999999999956
2,7,7,2,125.49999999999956
2,7,7,3,129.4999999999995
2,7,7,4,133.4999999999995
2,7,7,5,137.4999999999995
3,0,0,0,109.99999999999956
3,0,0,1,121.49999999999956
3,0,0,2,132.9999999999995
3,0,0,3,139.4999999999995
3,0,0,4,145.9999999999995
3,0,0,5,150.6249999999995
3,0,1,0,109.99999999999956
3,0,1,1,121.49999999999956
3,0,1,2,132.9999999999995
3,0,1,3,139.4999999999995
3,0,1,4,145.9999999999995
3,0,1,5,150.6249999999995
3,0,2,0,109.99999999999956
3,0,2,1,121.49999999999956
3,0,2,2,132.9999999999995
3,0,2,3,139.4999999999995
3,0,2,4,145.9999999999995
3,0,2,5,150.6249999999995
3,0,3,0,109.99999999999956
3,0,3,1,121.49999999999956
3,0,3,2,132.9999999999995
3,0,3,3,139.4999999999995
3,0,3,4,145.9999999999995
3,0,3,5,150.6249999999995
3,0,4,0,109.99999999999956
3,0,4,1,121.49999999999956
3,0,4,2,132.9999999999995
3,0,4,3,139.4999999999995
3,0,4,4,145.9999999999995
3,0,4,5,150.6249999999995
3,0,5,0,109.99999999999956
3,0,5,1,121.49999999999956
3,0,5,2,132.9999999999995
3,0,5,3,139.4999999999995
3,0,5,4,145.9999999999995
3,0,5,5,150.6249999999995
3,0,6,0,109.99999999999956
3,0,6,1,121.49999999999956
3,0,6,2,132.9999999999995
3,0,6,3,139.4999999999995
3,0,6,4,145.9999999999995
3,0,6,5,150.6249999999995
3,0,7,0,109.99999999999956
3,0,7,1,121.49999999999956
3,0,7,2,132.9999999999995
3,0,7,3,139.4999999999995
3,0,7,4,145.9999999999995
3,0,7,5,150.6249999999995
3,1,0,0,107.49999999999956
3,1,0,1,118.99999999999956
3,1,0,2,130.4999999999995
3,1,0,3,141.9999999999995
3,1,0,4,148.4999999999995
3,1,0,5,154.9999999999995
3,1,1,0,107.49999999999956
3,1,1,1,118.99999999999956
3,1,1,2,130.4999999999995
3,1,1,3,141.9999999999995
3,1,1,4,148.4999999999995
3,1,1,5,154.9999999999995
3,1,2,0,107.49999999999956
3,1,2,1,118.99999999999956
3,1,2,2,130.4999999999995
3,1,2,3,141.9999999999995
3,1,2,4,148.4999999999995
3,1,2,5,154.9999999999995
3,1,3,0,107.49999999999956
3,1,3,1,118.99999999999956
3,1,3,2,130.4999999999995
3,1,3,3,141.9999999999995
3,1,3,4,148.4999999999995
3,1,3,5,154.9999999999995
3,1,4,0,107.49999999999956
3,1,4,1,118.99999999999956
3,1,4,2,130.4999999999995
3,1,4,3,141.9999999999995
3,1,4,4,148.4999999999995
3,1,4,5,154.9999999999995
3,1,5,0,107.49999999999956
3,1,5,1,118.99999999999956
3,1,5,2,130.4999999999995
3,1,5,3,141.9999999999995
3,1,5,4,148.4999999999995
3,1,5,5,154.9999999999995
3,1,6,0,107.49999999999956
3,1,6,1,118.99999999999956
3,1,6,2,130.4999999999995
3,1,6,3,141.9999999999995
3,1,6,4,148.4999999999995
3,1,6,5,154.9999999999995
3,1,7,0,107.49999999999956
3,1,7,1,118.99999999999956
3,1,7,2,130.4999999999995
3,1,7,3,141.9999999999995
3,1,7,4,148.4999999999995
3,1,7,5,154.9999999999995
3,2,0,0,104.99999999999956
3,2,0,1,116.49999999999956
3,2,0,2,127.99999999999956
3,2,0,3,139.4999999999995
3,2,0,4,150.9999999999995
3,2,0,5,157.4999999999995
3,2,1,0,104.99999999999956
3,2,1,1,116.49999999999956
3,2,1,2,127.99999999999956
3,2,1,3,139.4999999999995
3,2,1,4,150.9999999999995
3,2,1,5,157.4999999999995
3,2,2,0,104.99999999999956
3,2,2,1,116.49999999999956
3,2,2,2,127.99999999999956
3,2,2,3,139.4999999999995
3,2,2,4,150.9999999999995
3,2,2,5,157.4999999999995
3,2,3,0,104.99999999999956
3,2,3,1,116.49999999999956
3,2,3,2,127.99999999999956
3,2,3,3,139.4999999999995
3,2,3,4,150.9999999999995
3,2,3,5,157.4999999999995
3,2,4,0,104.99999999999956
3,2,4,1,116.49999999999956
3,2,4,2,127.99999999999956
3,2,4,3,139.4999999999995
3,2,4,4,150.9999999999995
3,2,4,5,157.4999999999995
3,2,5,0,104.99999999999956
3,2,5,1,116.49999999999956
3,2,5,2,127.99999999999956
3,2,5,3,139.4999999999995
3,2,5,4,150.9999999999995
3,2,5,5,157.4999999999995
3,2,6,0,104.99999999999956
3,2,6,1,116.49999999999956
3,2,6,2,127.99999999999956
3,2,6,3,139.4999999999995
3,2,6,4,150.9999999999995
3,2,6,5,157.4999999999995
3,2,7,0,104.99999999999956
3,2,7,1,116.49999999999956
3,2,7,2,127.99999999999956
3,2,7,3,139.4999999999995
3,2,7,4,150.9999999999995
3,2,7,5,157.4999999999995
3,3,0,0,102.49999999999956
3,3,0,1,113.99999999999956
3,3,0,2,125.49999999999956
3,3,0,3,136.9999999999995
3,3,0,4,148.4999999999995
3,3,0,5,159.9999999999995
3,3,1,0,102.49999999999956
3,3,1,1,113.99999999999956
3,3,1,2,125.49999999999956
3,3,1,3,136.9999999999995
3,3,1,4,148.4999999999995
3,3,1,5,159.9999999999995
3,3,2,0,102.49999999999956
3,3,2,1,113.99999999999956
3,3,2,2,125.49999999999956
3,3,2,3,136.9999999999995
3,3,2,4,148.4999999999995
3,3,2,5,159.9999999999995
3,3,3,0,102.49999999999956
3,3,3,1,113.99999999999956
3,3,3,2,125.49999999999956
3,3,3,3,136.9999999999995
3,3,3,4,148.4999999999995
3,3,3,5,159.9999999999995
3,3,4,0,102.49999999999956
3,3,4,1,113.99999999999956
3,3,4,2,125.49999999999956
3,3,4,3,136.9999999999995
3,3,4,4,148.4999999999995
3,3,4,5,159.9999999999995
3,3,5,0,102.49999999999956
3,3,5,1,113.99999999999956
3,3,5,2,125.49999999999956
3,3,5,3,136.9999999999995
3,3,5,4,148.4999999999995
3,3,5,5,159.9999999999995
3,3,6,0,102.49999999999956
3,3,6,1,113.99999999999956
3,3,6,2,125.49999999999956
3,3,6,3,136.9999999999995
3,3,6,4,148.4999999999995
3,3,6,5,159.9999999999995
3,3,7,0,102.49999999999956
3,3,7,1,113.99999999999956
3,3,7,2,125.49999999999956
3,3,7,3,136.9999999999995
3,3,7,4,148.4999999999995
3,3,7,5,159.9999999999995
3,4,0,0,107.49999999999956
3,4,0,1,111.49999999999956
3,4,0,2,122.99999999999956
3,4,0,3,134.4999999999995
3,4,0,4,145.9999999999995
3,4,0,5,157.4999999999995
3,4,1,0,107.49999999999956
3,4,1,1,111.49999999999956
3,4,1,2,122.99999999999956
3,4,1,3,134.4999999999995
3,4,1,4,145.9999999999995
3,4,1,5,157.4999999999995
3,4,2,0,107.49999999999956
3,4,2,1,111.49999999999956
3,4,2,2,122.99999999999956
3,4,2,3,134.4999999999995
3,4,2,4,145.9999999999995
3,4,2,5,157.4999999999995
3,4,3,0,107.49999999999956
3,4,3,1,111.49999999999956
3,4,3,2,122.99999999999956
3,4,3,3,134.4999999999995
3,4,3,4,145.9999999999995
3,4,3,5,157.4999999999995
3,4,4,0,107.49999999999956
3,4,4,1,111.49999999999956
3,4,4,2,122.99999999999956
3,4,4,3,134.4999999999995
3,4,4,4,145.9999999999995
3,4,4,5,157.4999999999995
3,4,5,0,107.49999999999956
3,4,5,1,111.49999999999956
3,4,5,2,122.99999999999956
3,4,5,3,134.4999999999995
3,4,5,4,145.9999999999995
3,4,5,5,157.4999999999995
3,4,6,0,107.49999999999956
3,4,6,1,111.49999999999956
3,4,6,2,122.99999999999956
3,4,6,3,134.4999999999995
3,4,6,4,145.9999999999995
3,4,6,5,157.4999999999995
3,4,7,0,107.49999999999956
3,4,7,1,111.49999999999956
3,4,7,2,122.99999999999956
3,4,7,3,134.4999999999995
3,4,7,4,145.9999999999995
3,4,7,5,157.4999999999995
3,5,0,0,112.49999999999956
3,5,0,1,116.49999999999956
3,5,0,2,120.49999999999956
3,5,0,3,131.9999999999995
3,5,0,4,143.4999999999995
3,5,0,5,154.9999999999995
3,5,1,0,112.49999999999956
3,5,1,1,116.49999999999956
3,5,1,2,120.49999999999956
3,5,1,3,131.9999999999995
3,5,1,4,143.4999999999995
3,5,1,5,154.9999999999995
3,5,2,0,112.49999999999956
3,5,2,1,116.49999999999956
3,5,2,2,120.49999999999956
3,5,2,3,131.9999999999995
3,5,2,4,143.4999999999995
3,5,2,5,154.9999999999995
3,5,3,0,112.49999999999956
3,5,3,1,116.49999999999956
3,5,3,2,120.49999999999956
3,5,3,3,131.9999999999995
3,5,3,4,143.4999999999995
3,5,3,5,154.9999999999995
3,5,4,0,112.49999999999956
3,5,4,1,116.49999999999956
3,5,4,2,120.49999999999956
3,5,4,3,131.9999999999995
3,5,4,4,143.4999999999995
3,5,4,5,154.9999999999995
3,5,5,0,112.49999999999956
3,5,5,1,116.49999999999956
3,5,5,2,120.49999999999956
3,5,5,3,131.9999999999995
3,5,5,4,143.4999999999995
3,5,5,5,154.9999999999995
3,5,6,0,112.49999999999956
3,5,6,1,116.49999999999956
3,5,6,2,120.49999999999956
3,5,6,3,131.9999999999995
3,5,6,4,143.4999999999995
3,5,6,5,154.9999999999995
3,5,7,0,112.49999999999956
3,5,7,1,116.49999999999956
3,5,7,2,120.49999999999956
3,5,7,3,131.9999999999995
3,5,7,4,143.4999999999995
3,5,7,5,154.9999999999995
3,6,0,0,117.49999999999956
3,6,0,1,121.49999999999956
3,6,0,2,125.49999999999956
3,6,0,3,129.4999999999995
3,6,0,4,140.9999999999995
3,6,0,5,152.4999999999995
3,6,1,0,117.49999999999956
3,6,1,1,121.49999999999956
3,6,1,2,125.49999999999956
3,6,1,3,129.4999999999995
3,6,1,4,140.9999999999995
3,6,1,5,152.4999999999995
3,6,2,0,117.49999999999956
3,6,2,1,121.49999999999956
3,6,2,2,125.49999999999956
3,6,2,3,129.4999999999995
3,6,2,4,140.9999999999995
3,6,2,5,152.4999999999995
3,6,3,0,117.49999999999956
3,6,3,1,121.49999999999956
3,6,3,2,125.49999999999956
3,6,3,3,129.4999999999995
3,6,3,4,140.9999999999995
3,6,3,5,152.4999999999995
3,6,4,0,117.49999999999956
3,6,4,1,121.49999999999956
3,6,4,2,125.49999999999956
3,6,4,3,129.4999999999995
3,6,4,4,140.9999999999995
3,6,4,5,152.4999999999995
3,6,5,0,117.49999999999956
3,6,5,1,121.49999999999956
3,6,5,2,125.49999999999956
3,6,5,3,129.4999999999995
3,6,5,4,140.9999999999995
3,6,5,5,152.4999999999995
3,6,6,0,117.49999999999956
3,6,6,1,121.49999999999956
3,6,6,2,125.49999999999956
3,6,6,3,129.4999999999995
3,6,6,4,140.9999999999995
3,6,6,5,152.4999999999995
3,6,7,0,117.49999999999956
3,6,7,1,121.49999999999956
3,6,7,2,125.49999999999956
3,6,7,3,129.4999999999995
3,6,7,4,140.9999999999995
3,6,7,5,152.4999999999995
3,7,0,0,122.49999999999956
3,7,0,1,126.49999999999956
3,7,0,2,130.4999999999995
3,7,0,3,134.4999999999995
3,7,0,4,138.4999999999995
3,7,0,5,149.9999999999995
3,7,1,0,122.49999999999956
3,7,1,1,126.49999999999956
3,7,1,2,130.4999999999995
3,7,1,3,134.4999999999995
3,7,1,4,138.4999999999995
3,7,1,5,149.9999999999995
3,7,2,0,122.49999999999956
3,7,2,1,126.49999999999956
3,7,2,2,130.4999999999995
3,7,2,3,134.4999999999995
3,7,2,4,138.4999999999995
3,7,2,5,149.9999999999995
3,7,3,0,122.49999999999956
3,7,3,1,126.49999999999956
3,7,3,2,130.4999999999995
3,7,3,3,134.4999999999995
3,7,3,4,138.4999999999995
3,7,3,5,149.9999999999995
3,7,4,0,122.49999999999956
3,7,4,1,126.49999999999956
3,7,4,2,130.4999999999995
3,7,4,3,134.4999999999995
3,7,4,4,138.4999999999995
3,7,4,5,149.9999999999995
3,7,5,0,122.49999999999956
3,7,5,1,126.49999999999956
3,7,5,2,130.4999999999995
3,7,5,3,134.4999999999995
3,7,5,4,138.4999999999995
3,7,5,5,149.9999999999995
3,7,6,0,122.49999999999956
3,7,6,1,126.49999999999956
3,7,6,2,130.4999999999995
3,7,6,3,134.4999999999995
3,7,6,4,138.4999999999995
3,7,6,5,149.9999999999995
3,7,7,0,122.49999999999956
3,7,7,1,126.49999999999956
3,7,7,2,130.4999999999995
3,7,7,3,134.4999999999995
3,7,7,4,138.4999999999995
3,7,7,5,149.9999999999995
4,0,0,0,122.49999999999956
4,0,0,1,133.9999999999995
4,0,0,2,140.4999999999995
4,0,0,3,146.9999999999995
4,0,0,4,151.6249999999995
4,0,0,5,156.2499999999995
4,0,1,0,122.49999999999956
4,0,1,1,133.9999999999995
4,0,1,2,140.4999999999995
4,0,1,3,146.9999999999995
4,0,1,4,151.6249999999995
4,0,1,5,156.2499999999995
4,0,2,0,122.49999999999956
4,0,2,1,133.9999999999995
4,0,2,2,140.4999999999995
4,0,2,3,146.9999999999995
4,0,2,4,151.6249999999995
4,0,2,5,156.2499999999995
4,0,3,0,122.49999999999956
4,0,3,1,133.9999999999995
4,0,3,2,140.4999999999995
4,0,3,3,146.9999999999995
4,0,3,4,151.6249999999995
4,0,3,5,156.2499999999995
4,0,4,0,122.49999999999956
4,0,4,1,133.9999999999995
4,0,4,2,140.4999999999995
4,0,4,3,146.9999999999995
4,0,4,4,151.6249999999995
4,0,4,5,156.2499999999995
4,0,5,0,122.49999999999956
4,0,5,1,133.9999999999995
4,0,5,2,140.4999999999995
4,0,5,3,146.9999999999995
4,0,5,4,151.6249999999995
4,0,5,5,156.2499999999995
4,0,6,0,122.49999999999956
4,0,6,1,133.9999999999995
4,0,6,2,140.4999999999995
4,0,6,3,146.9999999999995
4,0,6,4,151.6249999999995
4,0,6,5,156.2499999999995
4,0,7,0,122.49999999999956
4,0,7,1,133.9999999999995
4,0,7,2,140.4999999999995
4,0,7,3,146.9999999999995
4,0,7,4,151.6249999999995
4,0,7,5,156.2499999999995
4,1,0,0,119.99999999999956
4,1,0,1,131.4999999999995
4,1,0,2,142.9999999999995
4,1,0,3,149.4999999999995
4,1,0,4,155.9999999999995
4,1,0,5,160.6249999999995
4,1,1,0,119.99999999999956
4,1,1,1,131.4999999999995
4,1,1,2,142.9999999999995
4,1,1,3,149.4999999999995
4,1,1,4,155.9999999999995
4,1,1,5,160.6249999999995
4,1,2,0,119.99999999999956
4,1,2,1,131.4999999999995
4,1,2,2,142.9999999999995
4,1,2,3,149.4999999999995
4,1,2,4,155.9999999999995
4,1,2,5,160.6249999999995
4,1,3,0,119.99999999999956
4,1,3,1,131.4999999999995
4,1,3,2,142.9999999999995
4,1,3,3,149.4999999999995
4,1,3,4,155.9999999999995
4,1,3,5,160.6249999999995
4,1,4,0,119.99999999999956
4,1,4,1,131.4999999999995
4,1,4,2,142.9999999999995
4,1,4,3,149.4999999999995
4,1,4,4,155.9999999999995
4,1,4,5,160.6249999999995
4,1,5,0,119.99999999999956
4,1,5,1,131.4999999999995
4,1,5,2,142.9999999999995
4,1,5,3,149.4999999999995
4,1,5,4,155.9999999999995
4,1,5,5,160.6249999999995
4,1,6,0,119.99999999999956
4,1,6,1,131.4999999999995
4,1,6,2,142.9999999999995
4,1,6,3,149.4999999999995
4,1,6,4,155.9999999999995
4,1,6,5,160.6249999999995
4,1,7,0,119.99999999999956
4,1,7,1,131.4999999999995
4,1,7,2,142.9999999999995
4,1,7,3,149.4999999999995
4,1,7,4,155.9999999999995
4,1,7,5,160.6249999999995
4,2,0,0,117.49999999999956
4,2,0,1,128.9999999999995
4,2,0,2,140.4999999999995
4,2,0,3,151.9999999999995
4,2,0,4,158.4999999999995
4,2,0,5,164.9999999999995
4,2,1,0,117.49999999999956
4,2,1,1,128.9999999999995
4,2,1,2,140.4999999999995
4,2,1,3,151.9999999999995
4,2,1,4,158.4999999999995
4,2,1,5,164.9999999999995
4,2,2,0,117.49999999999956
4,2,2,1,128.9999999999995
4,2,2,2,140.4999999999995
4,2,2,3,151.9999999999995
4,2,2,4,158.4999999999995
4,2,2,5,164.9999999999995
4,2,3,0,117.49999999999956
4,2,3,1,128.9999999999995
4,2,3,2,140.4999999999995
4,2,3,3,151.9999999999995
4,2,3,4,158.4999999999995
4,2,3,5,164.9999999999995
4,2,4,0,117.49999999999956
4,2,4,1,128.9999999999995
4,2,4,2,140.4999999999995
4,2,4,3,151.9999999999995
4,2,4,4,158.4999999999995
4,2,4,5,164.9999999999995
4,2,5,0,117.49999999999956
4,2,5,1,128.9999999999995
4,2,5,2,140.4999999999995
4,2,5,3,151.9999999999995
4,2,5,4,158.4999999999995
4,2,5,5,164.9999999999995
4,2,6,0,117.49999999999956
4,2,6,1,128.9999999999995
4,2,6,2,140.4999999999995
4,2,6,3,151.9999999999995
4,2,6,4,158.4999999999995
4,2,6,5,164.9999999999995
4,2,7,0,117.49999999999956
4,2,7,1,128.9999999999995
4,2,7,2,140.4999999999995
4,2,7,3,151.9999999999995
4,2,7,4,158.4999999999995
4,2,7,5,164.9999999999995
4,3,0,0,114.99999999999956
4,3,0,1,126.49999999999956
4,3,0,2,137.9999999999995
4,3,0,3,149.4999999999995
4,3,0,4,160.9999999999995
4,3,0,5,167.4999999999995
4,3,1,0,114.99999999999956
4,3,1,1,126.49999999999956
4,3,1,2,137.9999999999995
4,3,1,3,149.4999999999995
4,3,1,4,160.9999999999995
4,3,1,5,167.4999999999995
4,3,2,0,114.99999999999956
4,3,2,1,126.49999999999956
4,3,2,2,137.9999999999995
4,3,2,3,149.4999999999995
4,3,2,4,160.9999999999995
4,3,2,5,167.4999999999995
4,3,3,0,114.99999999999956
4,3,3,1,126.49999999999956
4,3,3,2,137.9999999999995
4,3,3,3,149.4999999999995
4,3,3,4,160.9999999999995
4,3,3,5,167.4999999999995
4,3,4,0,114.99999999999956
4,3,4,1,126.49999999999956
4,3,4,2,137.9999999999995
4,3,4,3,149.4999999999995
4,3,4,4,160.9999999999995
4,3,4,5,167.4999999999995
4,3,5,0,114.99999999999956
4,3,5,1,126.49999999999956
4,3,5,2,137.9999999999995
4,3,5,3,149.4999999999995
4,3,5,4,160.9999999999995
4,3,5,5,167.4999999999995
4,3,6,0,114.99999999999956
4,3,6,1,126.49999999999956
4,3,6,2,137.9999999999995
4,3,6,3,149.4999999999995
4,3,6,4,160.9999999999995
4,3,6,5,167.4999999999995
4,3,7,0,114.99999999999956
4,3,7,1,126.49999999999956
4,3,7,2,137.9999999999995
4,3,7,3,149.4999999999995
4,3,7,4,160.9999999999995
4,3,7,5,167.4999999999995
4,4,0,0,112.49999999999956
4,4,0,1,123.99999999999956
4,4,0,2,135.4999999999995
4,4,0,3,146.9999999999995
4,4,0,4,158.4999999999995
4,4,0,5,169.9999999999995
4,4,1,0,112.49999999999956
4,4,1,1,123.99999999999956
4,4,1,2,135.4999999999995
4,4,1,3,146.9999999999995
